age,weight,gender,edu_level,study_hours,sleep_hours,overwhelmed_freq,motivation_level,mental_exhaustion,concentration_diff,exam_anxiety,schedule_balance,procrastination,symptom_score,burnout_risk
21,77.7,0,2,1.7,7.1,5,2,4,3,3,3,2,5,Medium
29,88.5,2,3,3.3,7.9,3,2,4,2,4,1,4,5,Medium
28,83.8,0,2,1.5,4.3,1,1,4,3,4,3,1,4,Medium
24,101.9,0,1,5.0,8.0,3,2,4,2,5,3,3,4,Medium
17,66.2,0,2,4.0,7.4,1,4,3,4,3,3,4,4,Low
21,71.5,0,2,12.6,7.8,2,5,5,2,3,2,4,5,Medium
26,112.1,1,3,4.8,5.1,3,3,3,4,4,3,4,3,Medium
30,116.0,0,3,5.9,7.9,3,3,4,3,5,1,2,5,Medium
24,111.9,1,2,7.4,4.4,5,2,4,4,4,5,3,5,Medium
30,76.5,1,1,3.6,5.5,4,3,3,2,4,3,4,5,Medium
23,103.5,1,4,5.4,4.8,2,3,1,1,3,5,4,3,Medium
18,80.7,1,2,3.4,5.0,3,1,5,1,3,2,3,5,Medium
26,82.3,1,2,3.0,8.7,3,4,5,5,5,1,4,6,Medium
15,60.4,0,2,11.6,7.9,3,2,1,2,4,2,5,2,Medium
16,89.3,1,2,4.7,7.6,3,4,2,4,3,3,2,4,Low
15,59.0,0,1,4.2,7.3,1,3,5,1,3,3,1,4,Medium
30,69.9,0,3,5.9,7.0,2,3,4,3,4,5,5,4,Medium
28,109.1,1,3,1.2,4.7,3,2,3,3,5,2,4,5,Medium
26,60.5,1,2,8.8,7.1,1,2,3,5,2,2,3,3,Medium
19,50.3,1,2,5.4,5.7,4,4,2,3,4,4,3,4,Medium
19,50.2,0,1,2.7,6.4,2,3,3,2,3,1,4,3,Medium
30,115.6,1,1,9.4,5.0,4,2,5,3,3,3,5,6,Medium
25,83.0,0,2,4.5,7.5,4,3,3,2,5,3,2,5,Medium
21,75.7,0,2,3.4,8.9,3,3,4,3,3,3,3,5,Medium
23,105.8,0,4,3.7,5.1,5,5,5,3,3,3,5,6,Medium
23,107.7,0,3,3.2,6.7,4,4,3,2,2,5,4,5,Medium
17,69.9,0,2,8.9,6.7,3,3,4,4,3,2,4,4,Medium
17,97.0,1,2,4.8,4.4,3,2,5,3,2,2,4,6,Medium
30,102.8,1,1,6.8,4.1,5,3,2,4,2,3,4,3,Medium
30,94.1,0,4,9.8,3.8,4,2,4,5,2,3,3,4,Medium
17,56.4,1,2,12.8,7.4,5,4,5,2,2,3,3,6,Low
18,110.7,1,1,2.4,8.7,1,4,3,3,2,1,4,3,Medium
22,85.4,1,2,5.2,8.5,3,4,5,1,4,5,3,5,Medium
20,66.2,1,3,9.1,9.4,1,2,3,4,1,3,4,4,Medium
22,76.9,0,3,2.7,5.0,3,2,5,2,2,1,4,5,Medium
15,47.8,1,1,7.2,3.7,4,2,1,3,3,3,5,3,Medium
22,54.6,1,3,4.7,4.1,5,1,3,4,5,1,3,5,Medium
18,102.4,0,2,4.9,8.7,2,1,2,2,3,4,5,4,Medium
25,45.0,0,1,4.9,3.8,3,3,3,2,3,1,4,4,Medium
15,76.2,1,3,8.7,5.2,3,3,3,4,3,4,3,5,Medium
22,84.2,0,3,8.7,7.3,2,3,3,4,1,1,2,3,Medium
18,49.1,2,2,3.2,6.0,4,2,2,4,4,2,3,4,Medium
20,118.0,0,2,13.7,3.2,3,2,3,3,4,3,5,4,Medium
22,62.0,1,3,2.3,7.4,3,3,4,1,4,2,2,5,Medium
18,67.8,0,3,5.9,7.9,4,2,2,2,5,2,5,4,Medium
28,67.8,1,3,5.6,6.6,3,4,3,2,2,1,5,4,Medium
17,62.3,1,2,6.4,7.4,2,1,5,4,1,2,4,5,Medium
30,45.1,0,4,2.8,4.2,3,2,4,3,4,4,5,5,Medium
28,99.7,1,4,10.0,6.0,2,3,1,2,3,5,4,3,Medium
23,117.5,0,1,3.4,3.0,3,1,2,2,2,4,4,3,Medium
17,61.8,0,3,10.8,3.7,4,1,4,4,3,4,5,5,High
23,94.7,0,2,9.3,3.5,2,1,4,3,2,1,2,4,Medium
27,100.6,1,2,6.1,4.5,1,3,3,2,5,3,3,3,Medium
16,108.6,0,2,2.6,8.8,3,4,5,5,5,2,5,5,Medium
30,76.7,0,1,1.0,6.4,2,4,5,2,1,1,5,5,Medium
28,67.7,0,2,9.2,8.6,3,5,3,4,1,1,2,4,Medium
16,69.4,1,3,11.8,6.4,4,3,4,3,2,4,5,5,Medium
16,98.4,1,1,4.4,8.8,1,3,5,1,2,2,1,5,Medium
20,106.3,0,2,4.2,5.4,4,3,5,2,2,1,4,5,Medium
17,58.6,0,4,4.3,8.1,2,3,3,4,3,2,4,4,Medium
30,72.8,1,2,4.3,8.6,3,5,5,3,3,3,3,5,Low
27,112.6,0,2,2.0,9.5,3,3,3,1,2,2,3,4,Medium
23,105.5,1,2,9.6,4.3,3,3,4,3,2,1,3,5,Medium
18,118.9,1,2,8.9,6.2,5,2,3,2,5,2,3,5,Medium
15,101.6,1,2,3.1,7.9,4,3,3,4,3,4,5,4,Medium
18,74.5,0,3,7.6,5.8,4,4,4,5,3,1,4,6,Medium
15,89.3,1,2,3.1,7.7,3,4,2,3,1,2,5,4,Medium
28,94.6,1,3,6.3,5.3,4,4,1,4,3,3,3,4,Medium
19,50.9,1,2,7.7,8.9,4,3,3,3,4,2,4,4,Medium
30,85.8,0,2,7.8,8.3,4,3,2,2,4,2,2,3,Medium
18,98.2,0,2,6.9,3.8,5,3,4,4,4,4,3,6,Medium
22,57.5,0,3,10.9,8.4,3,3,4,2,2,4,3,4,Medium
30,103.5,1,2,3.4,4.7,5,4,3,3,2,3,4,4,Medium
22,88.8,1,1,6.4,4.6,4,4,5,5,5,2,3,5,Medium
21,116.4,0,1,9.2,3.4,2,4,3,3,4,3,2,4,Medium
17,48.2,1,2,5.1,7.2,3,5,2,4,3,3,4,4,Low
15,64.9,0,2,2.3,6.0,4,1,3,3,4,3,3,4,Medium
30,90.1,1,2,5.0,7.9,3,2,5,2,2,3,3,5,Medium
15,67.2,1,1,7.2,7.1,4,3,1,3,2,2,2,3,Medium
30,98.6,0,3,10.2,8.6,4,2,3,2,1,1,3,3,Medium
26,101.9,0,2,9.5,3.0,2,2,4,4,4,2,4,3,Medium
25,52.7,0,2,9.3,8.6,5,1,5,4,3,4,4,6,Medium
17,83.5,1,2,7.7,7.4,3,3,5,3,3,3,3,5,Medium
20,83.2,1,1,5.8,6.7,3,4,4,5,2,3,3,4,Medium
21,72.7,1,3,4.8,8.0,3,4,4,3,5,2,2,5,Medium
20,115.0,0,1,2.8,8.1,4,2,1,4,3,2,3,4,Medium
28,107.1,2,2,4.0,7.4,3,3,2,5,5,3,4,3,Medium
28,97.3,0,3,8.4,4.0,3,5,4,5,3,5,2,4,Medium
20,98.6,1,2,8.5,8.5,3,1,4,3,3,4,5,5,Medium
20,79.6,0,2,9.4,7.0,1,3,4,3,5,4,4,3,Medium
27,114.1,1,2,4.5,4.7,2,3,3,2,4,3,3,4,Medium
17,97.1,1,3,5.6,6.3,2,3,3,4,3,1,4,4,Medium
20,99.7,1,4,4.2,6.2,3,4,4,3,5,4,2,4,Medium
22,109.6,1,3,6.4,3.0,4,1,2,2,5,4,2,4,Medium
25,65.6,0,2,6.1,6.9,4,2,3,4,2,3,5,5,Medium
25,105.5,0,4,4.9,3.7,5,4,2,3,4,3,5,5,Medium
16,59.6,1,1,5.4,3.0,5,1,3,2,3,3,1,5,Medium
19,70.9,0,1,11.6,6.2,3,4,5,3,2,2,4,5,Medium
28,70.2,0,3,8.8,7.4,3,3,3,2,2,4,5,4,Medium
15,118.4,1,1,9.5,6.0,3,4,4,3,5,2,3,5,Medium
26,109.2,1,1,14.0,6.3,1,2,4,5,1,1,5,4,Medium
29,97.6,0,1,3.4,3.0,2,4,3,2,4,1,4,4,Medium
30,99.5,0,2,11.6,6.3,3,1,2,4,2,3,4,4,Medium
15,87.2,0,3,1.9,5.4,3,2,3,2,5,2,3,4,Medium
19,116.0,0,2,11.0,7.3,4,3,4,2,3,3,4,5,Medium
26,82.2,1,1,9.2,7.6,4,2,4,3,3,1,3,5,Medium
27,73.5,2,2,7.5,6.8,1,3,4,5,5,3,4,3,Medium
30,57.2,1,4,3.0,5.8,4,2,4,4,4,1,4,5,Medium
17,104.0,0,3,5.8,3.9,4,3,2,4,4,3,3,3,Medium
18,100.1,1,2,10.4,6.7,4,5,4,2,4,1,1,4,Medium
17,73.8,1,4,3.4,7.8,5,1,2,3,2,2,3,4,Medium
30,46.9,0,3,7.9,4.3,3,3,5,1,4,2,2,6,Medium
15,107.9,1,1,5.7,3.2,5,1,4,5,3,3,2,5,Medium
30,45.9,1,1,4.5,3.2,2,2,1,3,4,2,3,2,Medium
15,97.8,1,1,9.2,6.5,2,4,4,3,4,3,4,5,Medium
26,117.8,1,3,7.6,8.0,4,2,5,3,2,4,2,6,Medium
26,77.8,0,1,8.6,8.2,3,4,5,5,4,5,2,5,Medium
28,62.6,0,2,9.0,4.8,4,3,2,3,3,3,4,4,Medium
27,97.9,1,1,5.2,4.5,5,3,4,3,2,1,3,5,Medium
28,106.3,0,4,5.6,4.1,4,2,4,5,3,4,2,5,Medium
19,86.0,0,2,11.1,5.3,4,4,4,3,3,5,4,4,Medium
20,117.5,1,4,10.5,4.7,2,3,4,1,4,3,3,4,High
17,48.9,1,4,9.5,7.4,1,1,3,1,1,4,4,3,Medium
26,82.9,1,1,4.1,5.5,3,2,5,3,4,3,3,5,Medium
23,98.9,1,2,4.8,7.7,5,1,5,3,3,1,4,6,Medium
19,109.7,1,1,4.0,7.6,3,1,3,4,4,2,4,5,Medium
22,58.4,1,4,3.2,6.9,4,3,2,2,3,2,3,5,Medium
27,105.0,0,2,4.8,3.5,5,2,3,3,3,2,2,5,Medium
15,86.5,0,1,5.4,4.8,5,2,5,2,3,2,4,6,Medium
28,74.7,0,1,2.4,7.3,4,5,5,4,4,2,3,6,Medium
19,54.9,0,2,3.5,7.2,4,4,3,5,4,4,5,4,Medium
29,109.9,0,4,4.2,7.4,1,2,3,5,2,1,2,4,Medium
17,56.8,0,2,5.8,8.2,3,4,1,3,3,2,3,3,Medium
26,68.2,1,3,2.9,4.0,3,4,3,5,5,3,2,3,Medium
15,66.8,1,2,4.2,8.5,2,4,2,2,3,2,4,2,Medium
18,110.4,0,1,2.4,5.4,4,3,4,3,4,3,5,5,Medium
29,95.5,1,4,3.7,7.9,5,4,5,2,2,2,3,6,Medium
27,104.8,1,1,8.6,3.0,5,4,2,4,1,3,3,4,Medium
19,63.8,0,4,9.6,3.8,4,1,4,3,2,1,3,6,Medium
30,91.9,1,2,9.4,3.6,4,3,5,1,2,1,3,5,Medium
21,87.9,1,1,4.9,9.6,2,2,4,4,4,2,4,3,Medium
15,107.5,0,2,5.0,6.9,5,4,3,4,5,1,3,4,Medium
30,113.0,1,4,4.7,7.8,1,2,3,2,1,3,4,4,Medium
17,45.9,0,4,4.1,4.4,4,2,5,3,3,1,3,6,Medium
30,95.6,1,1,6.4,4.8,4,4,4,1,4,1,4,5,Medium
16,48.9,0,1,2.2,3.0,2,3,3,2,3,4,3,3,Medium
23,86.2,1,2,11.1,4.5,3,5,5,5,5,3,5,4,High
24,66.6,0,2,1.0,6.8,2,2,4,2,4,1,5,5,Medium
29,68.0,1,3,10.9,3.0,2,2,2,3,3,3,1,3,Medium
20,71.5,0,1,4.7,8.5,1,4,4,1,3,3,3,5,Low
24,91.6,1,4,11.1,3.9,4,1,5,3,3,1,3,6,High
17,70.1,1,2,6.0,8.5,5,4,2,4,2,3,3,4,Low
22,100.0,1,3,2.7,8.6,1,1,1,4,4,4,4,2,Medium
28,75.3,1,2,3.3,3.0,5,4,2,4,4,2,5,4,Medium
22,50.1,1,2,4.1,4.0,3,1,3,5,4,2,1,5,Medium
16,103.8,1,4,6.6,9.3,4,3,5,2,3,2,1,6,Medium
30,66.4,1,2,9.6,4.5,2,1,2,2,2,3,5,3,Medium
29,77.5,1,3,14.0,4.2,5,5,4,2,4,2,3,6,High
20,96.4,1,4,3.3,7.3,4,2,1,1,3,2,4,3,Medium
21,69.9,0,2,4.5,4.9,5,2,4,3,5,2,2,5,Medium
16,49.2,0,2,5.2,9.4,5,4,3,3,2,5,4,5,Low
29,73.0,0,1,5.2,7.1,5,2,5,4,2,2,5,5,Medium
25,115.8,1,1,3.9,8.7,3,4,1,1,1,4,4,2,Low
24,93.1,0,1,10.1,4.9,3,2,3,3,3,3,4,4,Medium
16,95.4,1,1,4.9,7.7,3,2,1,4,1,1,1,4,Medium
24,92.4,1,2,7.7,6.1,4,3,3,4,5,2,4,5,Medium
15,59.9,0,2,4.6,8.9,4,1,1,1,5,1,4,4,Medium
22,76.4,1,2,1.0,5.1,5,3,5,3,3,4,3,6,Medium
15,101.3,0,2,7.3,5.6,5,4,3,2,2,1,4,5,Medium
23,52.6,0,1,5.3,4.4,1,4,3,3,1,3,2,3,Medium
25,65.8,1,1,5.4,3.6,5,4,3,3,2,4,4,5,Medium
20,65.7,0,2,2.8,8.2,4,1,2,5,4,3,5,3,Medium
30,77.4,0,2,8.6,8.0,3,2,5,3,2,3,4,6,Medium
21,118.5,1,2,5.2,6.9,4,3,4,3,5,2,3,5,Medium
27,50.1,0,2,8.0,8.1,3,5,5,3,5,3,3,6,Medium
24,83.9,2,3,3.1,5.2,4,2,2,4,3,1,4,3,Medium
21,58.5,2,2,4.5,3.6,3,1,5,3,3,3,3,5,Medium
24,117.8,0,2,7.0,6.3,4,2,5,4,3,4,5,7,Medium
17,53.5,0,4,8.5,8.7,3,2,3,3,5,2,2,5,Medium
16,75.3,1,3,1.6,4.4,3,1,4,5,2,3,3,5,Medium
23,100.3,1,2,5.4,6.7,4,4,4,4,4,3,4,5,Medium
22,97.8,0,2,10.3,3.0,5,1,1,3,3,3,4,3,Medium
27,76.7,1,1,5.4,8.4,2,3,3,4,4,2,3,3,Medium
26,71.0,0,2,2.2,5.5,3,2,3,4,2,1,5,4,Medium
24,74.8,1,4,7.7,4.6,2,5,4,4,3,1,4,4,Medium
21,64.8,0,2,5.0,7.5,3,3,5,3,3,1,4,5,Medium
23,60.4,0,4,10.2,7.4,4,2,1,3,2,4,3,3,Medium
18,81.2,0,2,7.5,5.8,4,4,3,3,5,3,3,5,Medium
27,65.1,2,4,11.7,6.2,3,2,2,2,2,3,4,4,Medium
18,66.6,1,2,10.3,7.9,5,4,2,4,3,2,2,4,Medium
15,94.3,1,1,6.7,8.2,4,2,2,5,5,3,4,4,Medium
22,117.6,0,2,1.0,7.5,3,2,3,4,5,3,3,4,Medium
30,90.3,0,2,9.9,4.3,1,3,4,5,5,2,5,3,Medium
28,50.8,0,1,6.3,3.0,4,2,4,4,1,2,3,6,Medium
30,50.7,1,3,3.0,7.5,4,3,4,3,3,4,5,4,Medium
28,116.4,1,2,10.5,4.5,3,3,4,4,3,1,4,5,High
26,67.3,1,3,7.9,9.4,3,1,5,1,3,4,4,5,Medium
17,51.9,0,2,3.1,7.8,4,4,4,3,4,1,3,6,Medium
21,89.9,1,1,4.8,5.6,4,4,5,2,3,5,4,6,Medium
29,91.8,0,4,10.9,9.2,3,1,5,3,3,1,3,6,Medium
26,93.6,2,2,4.4,3.0,2,1,5,1,5,3,2,4,Medium
16,65.1,0,2,6.1,8.2,5,4,4,4,4,2,3,4,Medium
16,46.1,1,2,6.3,6.5,4,4,2,3,4,2,5,3,Medium
30,117.4,0,2,5.1,3.6,4,4,4,4,4,3,3,6,Medium
21,63.8,0,4,7.2,5.4,1,1,4,3,3,3,3,3,Medium
29,95.7,1,2,8.5,8.1,3,5,4,1,2,1,3,4,Medium
20,98.0,0,2,2.8,6.2,3,2,2,2,1,3,5,3,Medium
17,90.8,0,3,5.2,3.4,3,3,5,2,3,3,4,5,Medium
23,68.5,1,1,3.7,4.4,4,3,3,3,3,2,2,5,Medium
24,65.3,1,2,10.4,7.0,4,5,4,5,1,3,3,5,Medium
29,89.8,1,4,8.5,8.6,4,3,4,5,5,2,3,5,Medium
28,110.0,0,2,7.9,6.6,5,3,4,3,3,3,3,5,Medium
27,116.0,1,3,5.9,7.5,2,3,4,1,5,3,4,4,Medium
20,52.9,1,2,13.6,8.9,3,1,4,2,1,3,3,4,Medium
24,56.6,0,3,5.3,6.5,3,1,5,4,5,3,3,5,Medium
24,115.9,1,4,5.0,6.3,3,3,1,3,3,4,4,2,Medium
20,100.2,0,2,5.6,3.0,4,1,4,1,5,2,2,5,Medium
15,111.2,0,1,7.8,8.4,3,3,3,2,3,5,1,3,Medium
18,60.2,0,2,10.6,3.3,5,3,3,5,4,3,5,5,Medium
24,89.1,0,3,5.3,6.7,2,3,1,3,4,2,5,1,Medium
20,97.6,1,1,9.4,4.8,5,2,4,3,3,5,4,6,Medium
29,96.0,1,1,9.8,3.5,5,4,3,3,2,2,4,4,Medium
20,75.6,2,2,3.7,3.8,3,3,2,2,3,1,3,4,Medium
25,46.2,1,4,2.7,4.7,5,1,3,4,1,2,5,5,Medium
26,88.7,0,2,7.7,7.0,3,5,3,3,3,2,4,4,Medium
19,64.0,1,2,4.2,5.0,5,3,1,4,2,4,5,3,Medium
15,78.8,1,1,4.5,3.5,3,1,4,4,1,3,5,4,Medium
22,116.8,0,2,4.5,8.0,2,2,4,3,4,3,4,5,Medium
19,74.9,1,1,1.1,9.8,1,1,3,3,3,3,3,3,Medium
26,108.0,2,1,6.3,8.1,3,5,4,2,3,4,4,5,Low
26,59.1,1,4,3.4,9.1,4,4,4,3,4,2,3,4,Medium
26,95.4,1,4,6.7,7.6,5,4,5,5,3,2,4,6,Medium
19,118.3,0,1,9.2,7.6,3,4,3,3,2,2,4,4,Medium
21,52.6,0,1,12.9,8.6,5,4,4,3,4,2,2,5,Medium
18,45.6,0,2,2.2,7.6,3,3,3,3,1,3,5,5,Medium
20,77.5,1,2,4.9,8.9,3,3,5,2,3,4,3,6,Medium
27,51.9,1,1,3.2,3.0,5,2,3,3,4,5,1,4,Medium
30,101.1,2,2,12.4,7.2,1,3,3,5,4,3,3,3,Medium
18,113.6,0,1,4.9,5.6,3,3,3,2,3,2,2,4,Medium
28,77.6,0,3,9.0,4.6,3,1,3,3,1,3,3,3,Medium
29,64.4,1,3,14.0,4.5,5,2,2,3,1,2,4,4,Medium
17,77.6,1,2,6.4,9.6,3,3,4,3,4,2,4,4,Medium
21,99.3,0,2,3.2,8.8,4,3,1,3,3,3,5,3,Medium
22,45.7,1,4,4.0,7.5,4,2,3,4,5,2,2,5,Medium
18,89.2,1,4,10.7,8.0,2,4,2,2,2,2,3,3,Medium
30,91.0,1,1,5.1,4.1,3,2,4,4,4,3,4,4,Medium
27,92.8,1,1,4.8,4.7,3,1,1,3,5,3,3,3,Medium
16,63.2,0,2,5.9,8.4,4,4,4,1,3,5,1,6,Low
26,98.6,2,1,4.3,4.4,4,4,4,3,1,4,4,4,Medium
24,51.9,1,2,5.9,5.0,3,2,1,3,5,2,3,3,Medium
28,59.9,0,2,10.4,8.9,2,3,4,2,5,2,3,5,Medium
17,110.8,0,2,5.8,7.1,5,4,4,3,3,1,4,6,Medium
15,100.4,1,2,5.6,6.0,3,3,5,1,4,2,4,6,Medium
22,46.0,0,2,5.1,7.0,1,4,2,2,4,4,5,3,Medium
29,63.6,0,4,2.9,6.3,1,3,1,3,4,2,2,1,Medium
17,61.1,1,1,11.4,4.8,4,3,5,1,2,1,5,5,High
26,65.3,0,2,3.5,6.5,2,4,2,2,4,1,2,2,Medium
24,63.6,1,1,12.0,7.3,5,2,3,2,5,1,3,4,Medium
21,49.7,0,1,3.1,8.3,2,3,4,3,4,2,2,3,Medium
24,79.4,1,2,7.9,5.8,3,3,2,4,4,3,4,4,Medium
19,100.0,0,1,4.7,5.0,3,2,3,2,3,2,4,5,Medium
24,90.5,0,1,7.0,8.3,2,1,4,2,2,4,4,4,Medium
19,95.5,0,1,4.5,8.3,1,3,2,3,1,2,4,4,Medium
28,51.1,1,2,6.9,4.0,4,3,3,3,4,4,5,4,Medium
21,116.4,1,3,4.8,5.6,2,2,2,2,3,3,4,2,Medium
29,107.9,0,1,6.7,5.6,3,1,2,5,2,3,5,4,Medium
23,105.4,1,2,3.2,3.1,3,1,5,3,4,2,1,5,Medium
26,106.7,1,1,6.7,7.1,4,3,5,3,2,4,1,5,Medium
19,115.0,2,2,8.8,6.9,5,3,4,3,2,1,4,6,Medium
15,85.8,0,2,5.6,6.4,3,5,4,4,3,1,4,5,Medium
24,60.0,1,2,3.7,3.8,3,3,4,4,3,2,3,5,Medium
24,91.3,0,4,7.9,7.8,1,1,3,1,4,4,3,4,Medium
15,100.7,0,4,7.2,5.3,3,3,4,2,2,2,5,5,Medium
29,100.3,2,1,5.7,3.0,4,4,2,2,4,2,4,4,Medium
16,84.1,1,3,9.4,6.5,3,2,2,3,4,2,3,2,Medium
30,50.1,0,1,11.9,5.2,4,4,3,4,3,3,4,4,Medium
28,72.8,0,4,14.0,4.5,3,3,2,2,3,1,4,3,Medium
20,114.1,1,2,5.1,3.7,2,4,2,3,3,3,2,4,Medium
30,88.8,1,2,11.2,7.2,4,5,3,5,3,3,3,5,Low
23,85.4,0,1,9.1,4.7,3,1,5,3,5,2,5,4,Medium
22,65.2,2,1,7.2,7.9,3,4,5,2,3,1,1,6,Medium
27,72.6,0,3,9.8,6.5,3,3,3,1,3,4,2,4,Medium
19,112.2,0,4,3.7,7.7,3,2,4,2,2,2,2,5,Medium
15,95.0,1,2,12.2,3.6,3,3,3,2,4,1,5,3,Medium
30,104.1,0,3,6.8,5.8,3,5,1,3,4,3,2,2,Medium
27,79.1,0,3,8.1,3.0,5,5,2,4,5,3,4,4,Medium
21,92.3,1,2,6.0,4.8,4,1,3,3,2,4,3,5,Medium
30,63.6,1,1,8.2,8.7,4,2,4,2,4,3,5,5,Medium
29,97.9,0,1,5.4,8.4,3,4,3,1,5,3,4,5,Medium
19,77.1,1,2,7.5,9.6,1,3,3,4,3,2,5,4,Medium
20,78.2,1,1,3.0,7.2,2,3,3,3,3,2,4,3,Medium
27,93.7,0,1,5.6,4.4,3,1,4,3,3,4,3,5,Medium
21,115.2,1,1,13.5,8.2,3,2,2,2,3,3,3,3,Medium
17,49.8,0,1,5.2,3.7,3,1,4,3,3,1,4,4,Medium
26,106.9,0,4,5.2,8.4,4,1,3,2,4,2,3,5,Medium
24,66.9,1,1,4.5,4.7,4,1,5,1,3,3,5,5,Medium
30,78.3,2,2,5.6,5.4,5,2,3,2,3,1,5,6,Medium
17,46.6,0,2,5.4,5.9,3,2,3,3,4,4,4,4,Medium
19,67.6,0,2,6.8,8.6,4,2,3,3,3,3,4,4,Medium
20,82.7,1,1,8.1,7.0,4,4,3,2,3,1,4,5,Medium
23,49.2,0,2,5.4,3.9,4,2,4,2,2,2,1,5,Medium
27,81.8,0,1,8.6,7.0,5,5,3,3,3,3,4,5,Medium
28,114.5,0,2,3.4,5.5,4,2,5,4,4,4,4,6,Medium
26,52.9,1,1,2.5,5.1,2,3,4,2,3,4,2,4,Medium
19,102.3,0,2,8.3,7.8,3,3,3,3,2,4,1,4,Medium
29,75.7,0,2,6.1,6.1,3,2,4,2,3,3,4,4,Medium
15,94.1,1,2,2.7,3.2,5,3,5,4,4,2,5,6,Medium
28,64.5,1,2,7.8,7.7,3,2,4,2,3,2,3,5,Medium
28,57.0,1,2,1.0,3.7,2,3,4,4,5,2,3,3,Medium
28,57.0,0,3,4.2,5.1,4,3,4,4,2,3,5,6,Medium
18,50.3,1,1,5.7,7.1,4,2,2,5,3,3,5,4,Medium
19,58.9,0,3,4.1,7.0,3,3,5,1,4,4,2,6,Medium
26,94.8,0,3,5.8,6.7,3,3,4,1,2,2,3,4,Medium
30,111.1,1,2,7.0,6.7,4,5,4,4,5,1,5,5,Medium
24,106.1,0,2,4.8,6.4,2,3,3,4,3,1,3,4,Medium
24,96.4,0,2,11.8,6.3,3,3,1,2,4,2,3,3,Medium
30,53.3,0,1,4.5,3.0,3,3,3,1,3,2,4,4,Medium
19,66.7,0,1,3.0,8.2,5,2,3,3,4,1,3,5,Medium
21,68.2,0,1,3.4,5.3,4,1,2,1,2,5,4,4,Medium
18,63.7,2,1,8.7,6.5,2,3,2,2,5,1,4,4,Medium
15,83.6,0,2,6.9,5.0,2,4,3,3,3,2,3,4,Medium
28,85.2,0,3,3.1,3.2,5,4,4,3,4,3,5,5,Medium
28,71.8,0,1,1.0,7.0,5,1,5,5,2,3,2,6,Medium
19,71.5,1,4,2.9,3.6,4,4,4,3,4,1,4,4,Medium
21,107.1,1,4,4.9,6.1,3,1,3,2,2,4,3,3,Medium
24,104.2,0,4,3.5,7.6,5,3,3,4,5,4,5,4,Medium
24,68.1,1,3,8.6,8.1,2,3,4,3,2,2,3,5,Medium
20,113.5,0,2,3.2,5.2,4,1,4,3,3,3,5,6,Medium
19,116.5,0,1,10.0,7.8,3,4,4,3,3,2,3,4,Medium
18,69.5,0,2,8.0,6.1,3,5,3,3,1,3,4,4,Medium
16,71.6,0,2,2.9,5.4,4,3,4,4,2,3,5,4,Medium
18,82.9,0,3,5.6,7.1,3,3,4,5,4,2,2,4,Medium
29,115.6,1,4,6.0,7.8,3,5,3,2,2,3,5,4,Low
24,110.7,0,2,4.8,5.9,3,2,1,4,2,3,4,3,Medium
24,52.7,1,2,5.2,5.7,1,2,2,1,4,5,4,3,Medium
17,74.5,0,1,14.0,7.7,4,2,5,2,4,2,4,5,Medium
24,86.5,0,1,6.8,4.8,2,3,1,4,4,4,3,2,Medium
30,82.7,0,2,3.5,4.9,5,3,5,3,3,2,3,6,Medium
15,59.5,1,2,6.8,7.6,3,2,1,2,3,3,4,4,Medium
22,109.4,0,3,13.3,6.4,5,3,2,3,3,1,1,4,Medium
19,95.8,1,2,11.5,6.4,1,2,3,4,2,2,2,3,Medium
27,107.8,0,4,5.6,5.1,4,2,5,1,4,3,3,5,Medium
18,109.4,0,2,6.4,6.1,4,2,3,5,2,3,5,4,Medium
30,101.1,0,3,13.8,7.1,5,2,3,4,4,1,5,6,Medium
22,77.9,0,1,6.2,4.7,1,1,2,4,3,2,5,3,Medium
30,90.8,0,3,9.3,5.1,2,3,4,3,1,4,2,4,Medium
21,57.0,0,2,5.5,7.3,4,1,3,5,4,4,4,5,Medium
16,95.5,1,1,5.1,4.7,3,4,3,4,3,4,2,4,Medium
15,58.4,0,1,4.3,4.0,4,2,3,3,2,5,3,4,Medium
26,97.0,1,4,4.8,7.8,3,3,4,4,4,1,5,4,Medium
30,62.2,0,1,5.7,7.2,5,2,4,2,3,2,4,6,Medium
30,53.8,1,2,6.6,5.0,5,3,2,3,4,3,5,5,Medium
25,57.4,1,2,4.0,9.1,3,4,3,5,2,2,2,5,Medium
18,45.1,0,2,12.7,4.7,4,1,3,3,4,3,2,4,Medium
22,98.9,0,3,5.5,4.0,3,1,4,4,3,4,5,5,Medium
26,99.9,1,2,11.2,8.2,5,3,4,4,4,3,5,5,Medium
16,83.6,1,2,6.0,7.8,4,2,4,4,3,1,3,6,Medium
17,57.1,0,4,11.2,4.1,2,3,1,2,5,4,3,2,Medium
26,51.3,0,3,6.7,8.3,3,4,4,5,5,3,5,4,Medium
15,46.4,1,3,6.5,5.7,2,2,2,4,1,1,4,4,Medium
15,57.4,0,2,5.4,8.3,5,4,3,4,4,2,4,4,Medium
27,111.8,1,1,3.2,3.5,4,2,4,3,2,1,2,5,Medium
17,63.1,0,2,4.8,3.5,3,3,3,4,4,2,5,4,Medium
25,71.6,0,3,5.9,7.1,2,1,4,5,1,2,3,5,Medium
19,52.9,1,1,8.1,4.9,4,3,3,3,4,1,2,5,Medium
26,61.7,1,2,3.6,7.8,4,3,2,4,2,3,3,4,Medium
